business_supplier,contacts_url,gold_status,gold_years,main_products,supplier_url
"Dongguan Kingkonree Artificial Stone Industry Co., Ltd.",//kkr.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//kkr.en.alibaba.com/company_profile.html#top-nav-bar
"Changzhou Huisu Qinye Import And Export Co., Ltd.",//pvc-film.en.alibaba.com/contactinfo.html,Supplier,7,"PVC Rigid Sheet,PVC Film By Roll,PET Rigid Sheet,PET Film By Roll",//pvc-film.en.alibaba.com/company_profile.html#top-nav-bar
Kingkonree Shenzhen Ltd.,//kingkonree.en.alibaba.com/contactinfo.html,Gold Supplier,12,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//kingkonree.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Simble Sanitary Furniture Industry Co., Ltd.",//dgvovsimble.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Bathroom Cabinet,Bathroom Vanities,Solid Surface Wash Basin,Artificial Stone Sink,Solid Surface Sheet",//dgvovsimble.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Kingkonree Technology Co., Ltd.",//chinakingkonree.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//chinakingkonree.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Baotrol Building Material Co., Ltd.",//baotrol.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Furniture,table,solid surface,sinks,display fixture",//baotrol.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Kingkonree Artificial Stone Industry Co., Ltd.",//kkr.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//kkr.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Aiweiluo Technology Co., Ltd.",//szevalon.en.alibaba.com/contactinfo.html,Gold Supplier,6,"artificial stone acrylic solid surface,bathtub,quartz stone,kitchen sinks,wash basin",//szevalon.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Kingkonree Technology Co., Ltd.",//chinakkr.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//chinakkr.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Brothers Stone Co., Ltd.",//gzbrothersstone.en.alibaba.com/contactinfo.html,Gold Supplier,6,"marble,granite,sink,stairs,Quartz",//gzbrothersstone.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Tell World ,//solidsurfacefurniture.en.alibaba.com/contactinfo.html,Gold Supplier,7,"solid surface slab,solid surface furniture,solid surface basin,solid surface reception counter,Bar counter",//solidsurfacefurniture.en.alibaba.com/company_profile.html#top-nav-bar
 ,//tellworld.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Office Furniture,Commercial Restaurant Coffee Counter Table Chairs,Solid Surface Slabs,Artificial Stone Sheet,Reception Front Desk",//tellworld.en.alibaba.com/company_profile.html#top-nav-bar
Beijing Fangyuan Tianyi ,//fyty.en.alibaba.com/contactinfo.html,Supplier,2,Acrylic Products,//fyty.en.alibaba.com/company_profile.html#top-nav-bar
" Products Co., Ltd.",//fushifa.en.alibaba.com/contactinfo.html,Supplier,4,"Plastic Household Product,General Plastic Packaging Box,Plastic Accessories,Food Plastic Packaging Box,Moldings",//fushifa.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Fu Shi Fa Plastic Products Co., Ltd.",//cusun.en.alibaba.com/contactinfo.html,Gold Supplier,2,"plastic coin,plastic stirrer,card holder,tape measure,string tag",//cusun.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Cusun Gift Co., Ltd.",//jepar.en.alibaba.com/contactinfo.html,Gold Supplier,6,"pop products,pop clips,pop frames,display stand,poster display",//jepar.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Jepar Display Co., Ltd.",//wzrainbow.en.alibaba.com/contactinfo.html,Gold Supplier,1,"sticker,pvc boxes,paper boxes,card holder,plastic bags",//wzrainbow.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Hongyang Trading Co., Ltd.",//yfdisplay.en.alibaba.com/contactinfo.html,Supplier,6,"Jewelry Display,Cosmetic Display,Wood Box,Display Box,Acrylic Holder",//yfdisplay.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Yuefeng Display Product Co., Ltd.",//szshengyao.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Acrylic Lectern,Acrylic Photo &amp; Picture Frame,Acrylic Furniture,Acrylic Sign &amp; Block,Acrylic Jewelry Display",//szshengyao.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Shengyao Technology Co., Ltd.",//jinbaofactory.en.alibaba.com/contactinfo.html,Supplier,3,"Acrylic Box,Acrylic Display,Acrylic Frame,Acrylic Pet House,Acrylic Furniture,Acrylic Tray,Acrylic Products",//jinbaofactory.en.alibaba.com/company_profile.html#top-nav-bar
"Jinan Jinbao Plastic Co., Ltd.",//zsguozun.en.alibaba.com/contactinfo.html,Supplier,6,"Key Chain,Name Card Case,Tape Measure,Mirror",//zsguozun.en.alibaba.com/company_profile.html#top-nav-bar
Zhongshan Guozun Metal Leather Company Limited,//teamlok.en.alibaba.com/contactinfo.html,Gold Supplier,11,"Acrylic Display Products,Push-Up Pops Containers,Display &amp; Sign Holders.,Bank Charge Menu Holder,POP Display Products",//teamlok.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Teamlok Display Products Co., Ltd.",//dgjianhe.en.alibaba.com/contactinfo.html,Gold Supplier,3,"tin box,rollers,kitchen tool,massage,Dog tag",//dgjianhe.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Liaoke Craft Co., Ltd.",//liaoke.en.alibaba.com/contactinfo.html,Supplier,4,"Nail Lamp,Nail Drill,Nail Dust Collector,Gel Polish",//liaoke.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Felice Cosmetic Co., Ltd.",//felicebeauty.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Nail Art Tools,Nail File&amp;Buffer,Gel Polish,Nail Lamp,Nail Stickers",//felicebeauty.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Meixiusi Cosmetics Co., Ltd.",//mxs1688.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Nail Gel,Base Gel,Topcoat,Nail Tools,Electric Nail Drill",//mxs1688.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Xinyue Beauty Care Products Co., Ltd.",//xinyuebeauty.en.alibaba.com/contactinfo.html,Supplier,7,"Nail File,Foot File,Nail Scissor,Cosmetic Brush,Tweezer",//xinyuebeauty.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan I-Believe Electronic Appliance Co., Ltd.",//i-believe.en.alibaba.com/contactinfo.html,Supplier,6,"LED Nail Lamp,Nail Drill,Beauty Instrument,Nail Accessory (Nail File,Nail Brush,Nail Drill Bit,Gel Polish,LED Table Lamp) (Only for Sale)",//i-believe.en.alibaba.com/company_profile.html#top-nav-bar
Yiwu Qudie Cosmetics Factory,//qudienail.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Nail Gel,Nail Lamp,Nail polish,Nail art,Nail tools",//qudienail.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Lilinda Cosmetic Tool Co., Ltd.",//lilinda.en.alibaba.com/contactinfo.html,Gold Supplier,1,"hair,wig,eyelash,hair extension,eyelesh extension",//lilinda.en.alibaba.com/company_profile.html#top-nav-bar
"Nanchang City Jiexia Trading Co., Ltd.",//nanchangjx.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Nail Brush,Make Up Brush,Nail Decoration,Nail Tool,Make up tool",//nanchangjx.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Misbeauty Cosmetics Co., Ltd.",//misbeauty.en.alibaba.com/contactinfo.html,Gold Supplier,2,"LED Nail Lamp,Nail Drill Machine,Nail Dust Collector,Nail Accessories,UV Lamp",//misbeauty.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu City Lanbiao Art & Craft Co., Ltd.",//cnlanbiao.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Nail Polish,Gel Polish,Nail Lamp,Nail Tips,Nail Arts",//cnlanbiao.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Jinzun Stationery Co., Ltd.",//jinzuntrophy.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Trophy,Medal,Certificate,Badge,Gift",//jinzuntrophy.en.alibaba.com/company_profile.html#top-nav-bar
Dongguan Jian Plastic & Metal Products Ltd.,//dgjian.en.alibaba.com/contactinfo.html,Supplier,10,"Lapel Pin,Medal,Coin,Keychain,Badge,Belt Buckle,Patch,Lanyard,Golf Accessories",//dgjian.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Longzhiyu Crafts Co., Ltd.",//longzhiyu.en.alibaba.com/contactinfo.html,Supplier,9,"Medal,Badge,Keychain,Wood Shield,Aluminum Sign",//longzhiyu.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Phonbon Import & Export Co., Ltd.",//goinwell.en.alibaba.com/contactinfo.html,Gold Supplier,10,"medal,lapel pin,metal coins,cross,rosary",//goinwell.en.alibaba.com/company_profile.html#top-nav-bar
"Zhongshan Artilanyard Industrial Co., Ltd.",//artilanyard.en.alibaba.com/contactinfo.html,Supplier,7,"Lanyard,Medal,Badge Pin,Keychain",//artilanyard.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Jihong Artwork Co., Ltd.",//jihonggift.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Acrylic displays,Acrylic display stand,Acrylic display racks,Acrylic gift,Acrylic artwork",//jihonggift.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Longzhiyu Crafts Co., Ltd.",//szlzy.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Medals,Badges,Trophy cups,Souvenir coins,Wooden plaque",//szlzy.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Longyi Metal Product Co., Ltd.",//longyimetalcn.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Metal craft,medal,challenge coin,dog tag,badge",//longyimetalcn.en.alibaba.com/company_profile.html#top-nav-bar
"Zhongshan Lavi Metal Products Co., Ltd.",//lavi.en.alibaba.com/contactinfo.html,Supplier,10,"Medals,Lapel Pins,Keychains,Lanyards",//lavi.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Honglei ,//szhl.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Acrylic Makeup Organizer,Acrylic Bird Feeder,Acrylic Box,Acrylic Display Stand,Acrylic 3D Lamp",//szhl.en.alibaba.com/company_profile.html#top-nav-bar
"Shaoxing Xinmei Packaging Co., Ltd.",//zjseeme.en.alibaba.com/contactinfo.html,Gold Supplier,7,"cosmetic packaging,cosmetic container,airless bottle,cream jar,lotion bottle",//zjseeme.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Magic Plastic Co., Ltd.",//magic.en.alibaba.com/contactinfo.html,Supplier,14,"Acrylic Jar,Airless Bottle,Lotion Bottle,Deodorant Stick",//magic.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Aria Baby Industrial Co., Ltd.",//cnhomecheers.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Make mold,ODM&amp;OEM,Roti make machine,Fitness equipment,Household appliance",//cnhomecheers.en.alibaba.com/company_profile.html#top-nav-bar
"Shijiazhuang Yue Shui Import And Export Trading Co., Ltd.",//8plastic.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Plastic Dropper bottle,Plastic Containers,Plasitc Jar,Flexible Bag,Flexible Tubes",//8plastic.en.alibaba.com/company_profile.html#top-nav-bar
"Shaoxing Chunsili Plastic Co., Ltd.",//chunsili.en.alibaba.com/contactinfo.html,Gold Supplier,7,"roll on bottle,deodorant bottle,eye cream bottle,plastic ball,steel ball",//chunsili.en.alibaba.com/company_profile.html#top-nav-bar
"Xiehong Plastic Mould & Manufacturing Technology Co., Ltd.",//xiehong.en.alibaba.com/contactinfo.html,Supplier,11,"Acrylic craft gifts,Smart home,Acrylic lens,Household supplies,Plastic Mold",//xiehong.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Tinda Plastic Co., Ltd.",//tinda.en.alibaba.com/contactinfo.html,Supplier,7,Cosmetic Packaging,//tinda.en.alibaba.com/company_profile.html#top-nav-bar
Win-Pack Industrial Limited,//boxpackage.en.alibaba.com/contactinfo.html,Gold Supplier,1,"tube glass bottle,tube perfume bottle,roll on glass bottle,dropper glass bottle,locking glass bottle;",//boxpackage.en.alibaba.com/company_profile.html#top-nav-bar
"ENGROSSERVICE ENTERPRISES CO., LTD.",//engrosservice.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Package Container,Cosmetics Package,Plastic injection OEM,Injection Mold,Sticker and Label",//engrosservice.en.alibaba.com/company_profile.html#top-nav-bar
"Ningbo Longway Packaging S&T Co., Ltd.",//yylongway.en.alibaba.com/contactinfo.html,Supplier,9,"Cosmetic Packaging Products(Mist Sprayer,Lotion Pump,Airless Bottle,Pet Bottle,Cream Jar)(Not Used For Food)",//yylongway.en.alibaba.com/company_profile.html#top-nav-bar
Nantong Virtue Textile LLC,//cvt.en.alibaba.com/contactinfo.html,Gold Supplier,5,"sewing thread,polyester yarn,raw white spun polyester yarn,raw white spun polyester sewing thread,100% spun polyester sewing thread",//cvt.en.alibaba.com/company_profile.html#top-nav-bar
"Consinee Group Co., Ltd.",//consinee.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Pure cashmere yarn,fancy yarn,cashmere blended yarn",//consinee.en.alibaba.com/company_profile.html#top-nav-bar
"Wujiang Telong Chemical Fiber Co., Ltd.",//wjtelong.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Nylon 6 Monofilament Semi dull Yarn,Nylon 6 Monofilament Bright Yarn,Nylon 6 FDT Monofilament Yarn,Nylon 6 Trilobal Bright Monofilament Yarn,Polyester Monofilament Yarn",//wjtelong.en.alibaba.com/company_profile.html#top-nav-bar
"Tongxiang Great Imp & Exp Co., Ltd.",//txgreat.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Acrylic Yarn,Polyester Yarn,Wool Yarn,Hand Knitting Yarn,Mop Yarn",//txgreat.en.alibaba.com/company_profile.html#top-nav-bar
"Wuxi Longshine International Trade Co., Ltd.",//wuxilanxiang.en.alibaba.com/contactinfo.html,Supplier,10,"Yarn,Fiber,Fabric",//wuxilanxiang.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Hago International Trade Co., Ltd.",//hago.en.alibaba.com/contactinfo.html,Supplier,9,"Cotton Yarn,Cotton Polyester Yarn",//hago.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Huilong New Materials Co., Ltd.",//zjhuilong.en.alibaba.com/contactinfo.html,Supplier,12,"Dope Dyed Polyester Yarn (Polyester Yarn FDY,Polyester Yarn POY,Polyester Yarn DTY)",//zjhuilong.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Hoyia Textile Co., Ltd.",//hoyia.en.alibaba.com/contactinfo.html,Gold Supplier,5,"knitting yarns,wool yarns,cotton yarn,acrylic yarn,fancy yarn",//hoyia.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Charmkey Textile Co., Ltd.",//charmkeyyarn.en.alibaba.com/contactinfo.html,Gold Supplier,3,Yarn Products,//charmkeyyarn.en.alibaba.com/company_profile.html#top-nav-bar
"Cangnan Oulisi Textile Co., Ltd.",//ols.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Recycled Cotton Yarn,Gloves Yarn,Socks Yarn,step mat,mop head",//ols.en.alibaba.com/company_profile.html#top-nav-bar
"Huizhou KKR Stone Co., Ltd.",//hzkingkonree.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//hzkingkonree.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Signgroup Ad Co., Limited",//magixity.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Led Sign Material,Lightbox,PVC Foam Board,Acrylic Sheet,Acrylic Sign",//magixity.en.alibaba.com/company_profile.html#top-nav-bar
"Jiujiang Juhong New Materias Co., Ltd.",//jh-acrylic.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Wood grain acrylic,acrylic sheet,Glitter acrylic sheet,Marble acrylic sheet,Water grain acrylic",//jh-acrylic.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Gelandy New Material Co., Ltd.",//gelandi.en.alibaba.com/contactinfo.html,Gold Supplier,14,"Countertop,Quartz Slab,Solid Surface Sheets,Sinks &amp; Bathtub",//gelandi.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Chemist Industrial Co., Ltd.",//kmtlabs.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Laboratory Furniture,Laboratory Equipment,Fume Hood,Steel Cabinet,Artifical Stone Lab Worktop",//kmtlabs.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Dowtop ,//dowtop.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Bar counter,reception desk,office desk,corian,quartz",//dowtop.en.alibaba.com/company_profile.html#top-nav-bar
 ,//sunsolidsurface.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Solid surface,solid surface sheet,reception desk,bar counter,reception counter",//sunsolidsurface.en.alibaba.com/company_profile.html#top-nav-bar
 Limited,//naiteli.en.alibaba.com/contactinfo.html,Supplier,9,"Boards(Translucent Stone,Resin Panel,Decorative Wall Panel,Onyx Panel)",//naiteli.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Shinesunchin Industrial Development Co., Ltd.",//gzbrothersstone.en.alibaba.com/contactinfo.html,Gold Supplier,6,"marble,granite,sink,stairs,Quartz",//gzbrothersstone.en.alibaba.com/company_profile.html#top-nav-bar
"Zhongshan Naiteli Decoration Materials Co., Ltd.",//tr1012994487.trustpass.alibaba.com/contactinfo.html,Gold Supplier,6,"%100 acrylic solid surface,Acrylic modified solid surface,Acrilic kitchen sink,acrylic bathroom sink,Acrylic modified kitchen sink",//tr1012994487.trustpass.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Kingkonree Artificial Stone Industry Co., Ltd.",//kkr.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//kkr.en.alibaba.com/company_profile.html#top-nav-bar
ADINATH INTERNATIONAL,//in1091813840.trustpass.alibaba.com/contactinfo.html,Gold Supplier,5,"Manual Capsule Filling Machine,Pharmaceutical Production Plant,Ampoule Filler,White Mineral Oil,White Petroleum Jelly",//in1091813840.trustpass.alibaba.com/company_profile.html#top-nav-bar
"Foshan Hanse Industrial Co., Ltd.",//hanseceramic.en.alibaba.com/contactinfo.html,Gold Supplier,5,"porcelain tile,mosaic tile,wall tile,rustic tile,Culture Stone",//hanseceramic.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Meibao Industrial Technology Co., Ltd.",//zj-meibao.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Detergent Powder Production Line,Liquid Detergent Production Line,Sodium Silicate Production Line,Direct and Indirect Hot Air Furnace,Biomass-fired Hot Air Furnace",//zj-meibao.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Vanstar Stone Decor Co., Ltd.",//vanstar.en.alibaba.com/contactinfo.html,Supplier,6,"Solid Surface Sheet,Bathroom Basin,Wash Basin,Solid Surface Bathtub,Countertop And Table",//vanstar.en.alibaba.com/company_profile.html#top-nav-bar
"Hebei Greens Machinery Manufacturing Co., Ltd.",//hbgreens.en.alibaba.com/contactinfo.html,Gold Supplier,1,"tape coating machine,BOPP tape slitting machine,tape roll cutting machine,adhesive tape rewinding machine,tape packaging machine",//hbgreens.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Kingkonree Technology Co., Ltd.",//chinakkr.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Solid Surface Sheets,Solid Surface Bathtubs,Solid Surface Sink,Customized Countertops,Customized Tables",//chinakkr.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Bailun Bio Engineering Co., Ltd.",//shbailun.en.alibaba.com/contactinfo.html,Gold Supplier,2,"bioreactor,fermentor,fermenter tank,storage tank",//shbailun.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Chemist Industrial Co., Ltd.",//kmtlabs.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Laboratory Furniture,Laboratory Equipment,Fume Hood,Steel Cabinet,Artifical Stone Lab Worktop",//kmtlabs.en.alibaba.com/company_profile.html#top-nav-bar
Yiyang Furniture Limited,//corianfurniture.en.alibaba.com/contactinfo.html,Gold Supplier,11,"Corian made furniture,bathroom vanity,corian objects,bar counter,reception desk",//corianfurniture.en.alibaba.com/company_profile.html#top-nav-bar
